gameId,playId,x,y,hangTime,frameId,playDirection
2020100501,414,26.06,2.44,4.43,78,left
2020100501,500,92.7,20.62,5.17,80,right
2020100501,639,15.93,1.64,3.94,73,left
2020100501,2086,83.62,10.93,4.64,80,right
2020100501,2231,26.42,7.6,4.52,77,left
2020100501,3712,110.13,13.94,5.23,85,right
2020100800,510,95.37,38.21,4.22,76,right
2020100800,622,49.72,34.55,3.42,68,left
2020100800,1227,19.0,10.82,3.89,71,left
2020100800,2579,89.46,26.41,3.09,65,right
2020100800,2875,69.61,49.63,4.16,75,right
2020100800,3166,22.39,6.65,4.45,77,left
2020100800,4046,17.89,35.52,4.45,78,left
2020100800,4153,68.02,47.55,3.93,72,right
2020101100,182,17.44,19.94,4.55,83,left
2020101100,1020,42.93,0.38,4.45,76,left
2020101100,1458,25.97,36.42,4.95,81,left
2020101100,1789,20.94,8.59,4.83,72,left
2020101100,2620,9.92,34.36,4.45,77,left
2020101100,3132,88.22,46.85,4.92,81,right
2020101101,141,16.4,47.84,4.42,78,left
2020101101,1610,88.13,29.99,4.2,76,right
2020101101,1751,32.89,12.67,4.21,73,left
2020101101,1863,80.13,34.77,4.99,84,right
2020101101,2088,96.44,35.15,4.58,79,right
2020101101,2452,34.92,5.76,4.22,75,left
2020101101,2565,90.05,47.78,4.62,80,right
2020101101,2773,12.47,17.6,4.45,78,left
2020101101,2857,72.99,9.41,4.62,80,right
2020101101,3295,13.08,46.77,4.31,77,left
2020101101,3406,86.91,53.68,4.14,74,right
2020101102,141,17.25,38.47,5.04,87,left
2020101102,263,98.62,53.39,4.0,74,right
2020101102,454,16.84,34.38,3.57,71,left
2020101102,2293,99.27,26.85,3.75,73,right
2020101103,1808,110.5,5.54,5.69,88,right
2020101103,2518,83.98,26.0,3.32,62,right
2020101103,2624,34.68,9.68,5.22,86,left
2020101103,2778,102.18,53.53,4.82,84,right
2020101103,2910,40.58,2.8,4.89,78,left
2020101103,3422,72.27,-0.02,4.33,62,right
2020101105,123,22.03,26.88,4.51,79,left
2020101105,212,72.06,30.42,3.22,65,right
2020101105,306,15.33,48.29,4.73,81,left
2020101105,665,42.05,27.18,3.64,70,left
2020101105,869,102.7,28.47,4.55,77,right
2020101105,2546,88.72,32.57,4.5,75,right
2020101105,2645,41.88,17.41,4.52,77,left
2020101105,2812,92.54,16.15,4.16,75,right
2020101105,3656,94.24,7.89,5.17,84,right
2020101106,134,50.49,25.71,4.75,82,left
2020101106,309,96.19,18.47,4.39,77,right
2020101106,404,42.41,17.22,4.46,77,left
2020101106,2992,90.59,47.4,4.6,80,right
2020101108,130,35.23,32.66,4.61,79,left
2020101108,1153,92.0,27.6,3.78,69,right
2020101108,1687,19.32,42.5,4.52,79,left
2020101108,2007,88.06,23.69,4.12,73,right
2020101108,2429,73.41,25.9,3.78,70,right
2020101108,2526,11.56,38.32,4.95,81,left
2020101108,2868,34.92,37.39,4.63,77,left
2020101108,2959,102.97,34.26,4.87,82,right
2020101108,3049,66.35,17.29,3.67,65,left
2020101108,3379,23.38,45.75,3.55,68,left
2020101108,3468,67.91,39.4,4.48,73,right
2020101108,3713,75.84,4.75,4.13,72,right
2020101108,3841,16.63,49.47,4.13,74,left
2020101108,3959,68.3,36.55,3.77,70,right
2020101109,122,81.16,16.43,3.99,71,right
2020101109,947,97.15,35.77,4.88,82,right
2020101109,1063,73.3,36.01,4.68,80,right
2020101109,1639,27.53,6.68,4.77,80,left
2020101109,2417,36.04,4.13,5.05,85,left
2020101110,1579,92.1,22.41,4.23,77,right
2020101110,2878,14.63,20.87,4.3,75,left
2020101110,3023,17.08,10.78,4.74,81,left
2020101111,801,35.73,13.74,4.89,84,left
2020101111,3060,38.17,19.52,5.08,86,left
2020101111,3152,81.23,53.41,4.14,68,right
2020101112,1183,23.25,9.96,4.19,74,left
2020101112,1274,73.13,5.64,4.69,80,right
2020101112,1389,31.34,2.69,3.54,67,left
2020101112,1876,91.69,27.25,3.88,71,right
2020101112,1995,40.2,21.53,4.02,73,left
2020101112,2965,107.31,47.01,3.99,72,right
2020101200,129,71.79,23.0,3.09,64,right
2020101200,267,11.5,25.18,3.89,72,left
2020101200,676,27.77,46.46,4.68,81,left
2020101200,772,73.5,28.54,4.52,80,right
2020101200,1301,89.16,5.8,4.45,77,right
2020101200,1428,29.7,15.49,4.28,77,left
2020101200,1767,99.88,31.45,4.45,78,right
2020101200,1890,44.52,8.39,4.42,78,left
2020101200,2425,23.26,44.78,4.71,81,left
2020101200,2583,80.35,46.03,4.44,78,right
2020101200,3030,99.18,18.05,4.41,78,right
2020101200,3623,27.8,5.74,4.87,82,left
2020101200,3715,86.04,1.56,4.62,82,right
2020101300,764,98.5,7.36,4.56,79,right
2020101300,876,41.44,21.25,5.2,85,left
2020101300,1704,19.29,7.99,4.21,76,left
2020101300,1788,89.1,46.38,4.69,81,right
2020101300,2626,101.85,45.93,4.3,76,right
2020101800,830,97.88,28.42,4.16,74,right
2020101800,932,68.68,17.02,3.56,68,right
2020101800,2204,11.92,9.93,4.45,78,left
2020101800,3752,101.43,38.91,4.66,79,right
2020101800,4088,107.79,40.12,3.67,68,right
2020101801,405,25.94,8.87,4.24,75,left
2020101801,804,35.98,17.66,4.43,74,left
2020101801,2338,80.97,38.49,4.83,81,right
2020101801,2592,13.73,7.96,4.34,75,left
2020101801,3317,59.07,40.86,4.16,75,left
2020101802,129,54.21,-0.66,4.04,69,left
2020101802,2038,10.84,7.86,4.1,70,left
2020101802,3253,46.92,34.28,4.4,76,left
2020101804,1974,31.47,51.52,4.03,73,left
2020101804,2060,88.56,14.36,4.59,76,right
2020101804,3077,86.22,26.76,3.55,69,right
2020101805,122,66.46,46.84,4.09,73,right
2020101805,502,77.04,2.03,3.89,75,right
2020101805,585,31.87,36.99,4.62,80,left
2020101805,675,92.68,48.93,4.1,74,right
2020101805,792,36.03,33.93,4.2,77,left
2020101805,1118,38.49,36.71,4.05,76,left
2020101805,1377,29.9,20.95,4.77,81,left
2020101805,1656,100.65,41.45,4.77,85,right
2020101805,2104,79.86,53.75,4.03,68,right
2020101805,2556,95.47,53.63,4.74,78,right
2020101805,2912,40.99,27.67,3.84,69,left
2020101805,3008,90.27,39.3,4.51,79,right
2020101805,4347,35.03,44.94,4.52,82,left
2020101806,488,42.16,32.32,4.71,79,left
2020101806,575,68.94,31.18,3.5,65,right
2020101806,707,24.63,44.31,4.6,77,left
2020101806,790,65.36,44.28,4.43,76,right
2020101806,975,97.65,29.08,4.37,75,right
2020101806,1942,44.95,2.05,4.17,74,left
2020101806,2113,82.17,-0.17,4.17,64,right
2020101806,2310,50.91,19.79,4.86,79,left
2020101806,2575,104.22,18.22,4.49,78,right
2020101806,3639,21.92,35.88,4.68,78,left
2020101806,3742,79.28,34.97,4.97,82,right
2020101807,160,89.6,0.95,4.22,75,right
2020101807,324,9.83,27.27,4.57,76,left
2020101807,672,24.83,34.96,4.72,80,left
2020101807,2122,25.62,22.2,4.86,81,left
2020101807,3253,102.55,46.56,4.38,75,right
2020101810,950,33.69,46.75,3.24,66,left
2020101810,1317,75.44,53.53,4.91,80,right
2020101810,2370,28.87,45.65,5.04,84,left
2020101810,2730,26.66,53.53,4.29,69,left
2020101810,3080,35.77,22.96,4.7,80,left
2020101810,3281,24.77,45.13,4.25,74,left
2020101810,3428,91.59,44.79,4.75,82,right
2020101810,3513,40.29,29.43,4.79,78,left
2020101810,3603,86.32,35.67,5.06,84,right
2020101811,363,18.41,44.66,4.54,80,left
2020101811,511,75.17,11.4,4.4,78,right
2020101811,605,22.44,31.93,4.92,83,left
2020101811,1933,103.41,31.07,4.47,79,right
2020101811,2523,78.45,41.21,4.57,80,right
2020101811,2671,22.28,28.73,3.98,75,left
2020101811,2761,81.06,21.82,4.48,74,right
2020101811,3138,100.37,23.8,4.43,78,right
2020101811,3322,93.45,36.31,3.37,68,right
2020101811,3510,16.44,10.75,4.52,80,left
2020101811,3601,54.87,8.73,4.2,75,right
2020101812,617,100.97,21.51,4.73,59,right
2020101812,1752,26.09,20.19,5.07,84,left
2020101812,2499,18.29,36.94,4.38,77,left
2020101812,2584,69.85,17.72,3.32,68,right
2020101812,2757,29.91,7.7,4.3,77,left
2020101813,120,87.13,33.45,4.36,77,right
2020101813,209,25.04,20.28,4.41,77,left
2020101813,322,76.4,6.86,4.66,80,right
2020101813,894,104.72,17.33,4.52,78,right
2020101813,1216,63.56,3.9,4.75,80,left
2020101813,1510,95.32,37.42,4.44,81,right
2020101813,1612,33.75,32.24,4.25,75,left
2020101813,1860,38.91,2.84,3.58,69,left
2020101813,2255,34.63,26.16,4.18,75,left
2020101813,2345,77.04,17.97,4.64,80,right
2020101813,2458,12.66,30.4,4.24,77,left
2020101813,2565,84.19,27.09,4.52,79,right
2020101813,3045,100.93,41.9,4.66,82,right
2020101813,3149,33.97,4.75,4.45,78,left
2020101813,3391,32.09,19.04,4.66,78,left
2020101813,3474,84.72,15.58,4.43,79,right
2020101900,153,81.51,38.93,4.61,79,right
2020101900,254,36.54,9.29,4.99,80,left
2020101900,621,61.22,14.33,3.76,72,left
2020101900,768,84.32,38.8,3.77,71,right
2020101900,1799,105.1,17.12,4.28,76,right
2020101900,3096,101.09,41.47,4.32,76,right
2020101901,131,26.05,34.16,4.9,84,left
2020101901,329,101.28,48.39,4.21,74,right
2020101901,1825,101.37,34.04,4.3,77,right
2020101901,2406,80.99,48.95,3.69,71,right
2020101901,2920,24.46,5.87,4.54,78,left
2020102200,588,98.44,46.39,4.38,80,right
2020102200,675,63.67,41.04,3.67,68,left
2020102200,1710,18.1,22.22,4.63,79,left
2020102200,1837,78.43,17.94,4.86,82,right
2020102200,2272,98.17,30.12,5.1,84,right
2020102200,2363,30.8,15.34,5.03,83,left
2020102200,2458,64.84,31.21,4.79,82,right
2020102200,2544,21.49,22.77,4.68,81,left
2020102200,2793,38.0,28.63,4.58,78,left
2020102200,2890,79.57,25.34,3.91,74,right
2020102200,3921,22.76,21.45,3.7,70,left
2020102500,317,104.68,32.02,5.25,87,right
2020102500,406,36.65,43.06,4.79,79,left
2020102500,774,47.2,8.86,4.46,77,left
2020102500,860,97.71,8.48,5.17,85,right
2020102500,2699,38.37,15.23,3.97,77,left
2020102500,2818,106.27,9.27,4.46,81,right
2020102502,664,95.31,50.28,4.51,79,right
2020102503,428,104.65,15.43,4.77,81,right
2020102503,537,30.53,33.83,4.59,77,left
2020102503,718,97.16,43.59,4.54,80,right
2020102503,1151,22.08,17.38,4.76,80,left
2020102503,1291,99.44,24.72,5.34,86,right
2020102503,2669,85.82,33.15,4.1,74,right
2020102503,2757,29.39,14.66,4.9,81,left
2020102503,3375,72.34,33.82,4.96,83,right
2020102505,2221,25.52,34.22,5.1,83,left
2020102506,2484,25.11,2.73,4.06,74,left
2020102506,3004,44.15,26.05,3.46,68,left
2020102506,3362,67.79,16.31,4.19,76,right
2020102506,3654,83.43,37.3,3.72,69,right
2020102507,997,28.92,43.74,4.13,73,left
2020102507,1492,49.2,20.24,4.53,78,left
2020102507,2433,34.83,15.17,4.66,80,left
2020102507,2665,104.46,35.41,4.21,75,right
2020102507,2906,34.43,30.63,4.73,82,left
2020102507,3343,69.32,44.4,3.4,70,right
2020102507,3710,90.53,40.62,4.32,82,right
2020102508,352,75.77,21.05,4.35,76,right
2020102508,2600,17.43,21.58,4.22,79,left
2020102508,2751,104.92,26.75,4.35,77,right
2020102508,4530,9.61,44.42,4.89,79,left
2020102508,4940,28.14,24.61,4.58,76,left
2020102509,144,32.92,46.53,3.86,73,left
2020102509,461,32.85,12.43,3.47,69,left
2020102509,1087,14.43,43.22,4.48,76,left
2020102509,1619,84.52,38.98,4.31,77,right
2020102509,1744,24.82,5.64,4.4,77,left
2020102509,2163,34.65,19.28,3.96,73,left
2020102510,424,97.74,2.02,4.88,66,right
2020102510,1467,27.23,9.86,4.11,74,left
2020102510,3209,99.03,7.25,4.66,79,right
2020102511,129,39.92,21.01,3.95,73,left
2020102511,1105,95.51,53.43,4.45,69,right
2020102511,1305,24.78,4.92,4.74,82,left
2020102511,1714,21.72,41.89,5.02,85,left
2020102511,2325,30.37,12.21,4.95,84,left
2020102511,2990,82.69,53.24,4.54,79,right
2020102512,683,77.37,8.44,4.29,76,right
2020102512,1711,39.56,48.23,4.06,73,left
2020102512,2184,86.58,34.71,3.98,73,right
2020102512,2589,28.87,8.66,4.81,81,left
2020102512,2674,92.48,3.77,4.4,77,right
2020102512,3007,19.7,18.23,4.67,81,left
2020102513,119,20.87,46.86,4.92,82,left
2020102513,433,36.39,27.01,5.06,84,left
2020102513,517,83.65,33.19,3.06,63,right
2020102513,636,33.02,26.85,3.69,69,left
2020102513,1088,78.02,19.1,3.97,72,right
2020102513,1575,38.19,19.14,4.53,80,left
2020102513,1780,33.25,19.02,3.68,70,left
2020102513,3477,21.35,51.65,4.15,72,left
2020102600,250,99.63,40.73,4.6,79,right
2020102600,508,20.9,45.32,4.0,73,left
2020102600,593,76.14,46.25,4.44,77,right
2020102600,1302,98.31,19.59,4.66,80,right
2020102600,1462,57.34,15.91,5.01,84,left
2020102600,1841,19.06,12.79,4.57,79,left
2020102600,2236,103.73,6.11,5.11,81,right
2020102600,2330,57.25,13.4,4.91,83,left
2020102600,3653,14.31,30.26,4.48,77,left
2020102600,3953,24.35,44.07,3.79,70,left
2020102900,993,27.52,8.11,4.53,78,left
2020102900,3304,15.93,-0.15,4.54,70,left
2020102900,3611,105.37,23.27,4.11,74,right
2020110100,257,41.71,38.47,2.79,63,left
2020110100,771,15.75,31.92,4.31,79,left
2020110100,913,79.17,-0.2,4.22,74,right
2020110100,1349,33.22,31.33,4.72,81,left
2020110100,1435,87.47,53.03,4.35,77,right
2020110100,2319,17.92,17.73,3.96,75,left
2020110100,2417,62.72,30.74,3.36,67,right
2020110101,712,42.29,29.67,3.76,74,left
2020110101,2374,107.72,39.1,4.3,69,right
2020110101,2525,19.33,17.19,4.2,75,left
2020110101,2728,96.0,17.69,4.21,75,right
2020110101,4214,106.07,1.01,3.6,67,right
2020110102,559,33.17,2.49,3.98,74,left
2020110102,1598,34.87,17.45,4.35,77,left
2020110102,2860,18.18,15.29,3.8,70,left
2020110103,176,91.71,43.32,4.41,77,right
2020110103,829,102.63,44.19,4.59,77,right
2020110103,934,82.55,22.04,5.12,84,right
2020110103,1180,77.46,33.05,4.05,73,right
2020110103,1557,74.87,4.34,4.94,81,right
2020110103,2351,99.46,17.85,4.69,80,right
2020110103,2539,9.47,40.2,4.54,78,left
2020110103,2622,76.14,38.16,4.43,79,right
2020110104,2675,16.0,12.8,4.35,77,left
2020110104,2847,63.81,13.86,2.44,58,right
2020110104,3109,83.88,45.26,4.24,75,right
2020110104,3731,89.78,30.71,3.47,67,right
2020110105,1209,91.4,48.09,4.77,80,right
2020110105,2109,42.58,35.43,4.86,82,left
2020110105,2248,83.17,47.61,4.77,81,right
2020110105,2336,40.57,32.16,5.02,83,left
2020110105,2711,28.79,52.24,4.43,77,left
2020110105,3177,14.63,10.91,4.36,72,left
2020110105,3274,79.47,44.34,4.18,73,right
2020110105,3543,68.43,53.74,4.42,61,right
2020110106,186,97.81,11.82,4.67,80,right
2020110106,490,14.18,8.05,4.28,71,left
2020110106,681,97.72,52.24,4.02,75,right
2020110106,763,45.98,8.04,4.74,81,left
2020110106,1251,19.37,49.65,4.18,76,left
2020110106,1473,23.6,30.99,4.43,79,left
2020110106,1783,83.03,13.19,4.37,79,right
2020110106,2639,36.25,27.06,5.02,86,left
2020110106,2722,79.11,14.64,5.02,84,right
2020110106,2983,17.62,21.0,4.64,83,left
2020110106,3052,84.3,28.16,4.79,82,right
2020110106,3136,39.91,21.11,3.71,73,left
2020110106,3564,100.22,51.17,4.29,77,right
2020110106,4024,102.83,43.81,4.83,83,right
2020110106,4520,105.4,35.81,4.15,73,right
2020110108,1306,84.23,17.81,4.33,77,right
2020110108,1428,29.13,24.07,3.23,68,left
2020110108,1539,74.45,18.45,4.09,74,right
2020110108,2365,67.49,10.88,4.41,79,right
2020110108,2922,70.95,15.51,3.98,74,right
2020110108,3926,78.02,53.34,4.2,71,right
2020110108,4604,28.61,25.62,3.82,72,left
2020110108,4767,89.55,23.97,4.34,76,right
2020110109,126,92.62,12.76,4.35,74,right
2020110109,268,15.7,11.14,4.36,77,left
2020110109,476,59.41,47.17,3.82,70,right
2020110109,1867,76.99,11.07,4.71,79,right
2020110109,1961,17.62,15.54,4.46,76,left
2020110109,2153,86.8,2.38,4.72,80,right
2020110109,2740,93.65,32.78,4.13,72,right
2020110109,3616,104.9,19.71,4.27,74,right
2020110110,918,50.54,17.34,4.13,75,left
2020110110,1435,104.69,26.99,4.61,78,right
2020110110,1566,39.38,10.27,3.88,73,left
2020110110,1801,56.43,-0.51,4.22,72,left
2020110110,3240,30.25,3.99,4.26,76,left
2020110111,811,58.72,0.23,3.1,66,left
2020110111,965,19.56,3.45,4.48,78,left
2020110111,1109,88.9,15.5,5.06,83,right
2020110111,2240,30.17,-0.19,4.13,68,left
2020110111,2491,87.31,13.02,3.91,73,right
2020110111,2978,97.66,43.41,4.69,81,right
2020110111,3064,45.27,13.36,4.23,76,left
2020110111,4019,71.51,22.63,4.5,78,right
2020110112,126,77.76,51.82,4.04,73,right
2020110112,539,41.26,19.71,3.55,69,left
2020110112,674,98.87,16.42,4.17,75,right
2020110112,1107,19.52,16.97,3.98,73,left
2020110112,1271,109.51,45.22,4.22,76,right
2020110112,1453,13.41,46.71,4.61,81,left
2020110112,1819,16.02,38.24,3.97,73,left
2020110112,2541,91.05,28.26,4.45,78,right
2020110112,3041,23.28,26.68,4.37,77,left
2020110200,582,20.25,33.1,4.39,78,left
2020110200,934,105.83,40.38,4.49,76,right
2020110200,1299,98.73,15.03,4.26,76,right
2020110200,1572,25.16,25.01,3.29,63,left
2020110200,2607,41.94,33.25,4.53,78,left
2020110200,3217,48.23,28.94,3.85,71,left
2020110200,3660,70.06,41.41,3.43,67,right
2020110500,367,102.94,41.02,4.12,78,right
2020110500,990,85.23,24.35,4.55,81,right
2020110500,1611,24.43,45.57,4.26,77,left
2020110500,2048,34.52,5.72,4.54,78,left
2020110500,2262,18.43,29.53,3.68,71,left
2020110500,3674,24.4,15.84,4.66,83,left
2020110800,450,25.68,42.92,4.4,76,left
2020110800,1426,104.74,35.4,4.39,77,right
2020110800,2013,92.08,45.54,4.19,75,right
2020110800,2500,88.93,14.54,4.56,79,right
2020110800,2918,91.36,16.82,4.32,77,right
2020110800,3001,41.7,2.08,4.58,77,left
2020110800,3442,94.37,45.92,4.23,73,right
2020110800,3750,86.4,41.97,4.45,77,right
2020110800,4140,94.11,6.13,4.3,71,right
2020110800,4436,107.33,28.99,3.94,65,right
2020110801,289,28.05,27.55,4.32,76,left
2020110801,2861,34.45,15.39,4.52,78,left
2020110801,3728,105.89,8.9,4.61,81,right
2020110802,155,101.77,49.56,4.09,74,right
2020110802,238,34.37,11.98,3.91,71,left
2020110802,656,27.45,7.75,4.35,75,left
2020110802,960,10.87,9.19,4.11,74,left
2020110802,1088,83.88,53.57,3.81,65,right
2020110802,1174,29.78,36.99,4.55,80,left
2020110802,1439,106.2,39.38,4.33,77,right
2020110802,1909,64.63,46.09,4.49,79,right
2020110802,2736,87.99,19.77,4.01,74,right
2020110802,3547,81.64,41.79,4.31,77,right
2020110803,293,36.35,28.97,3.19,64,left
2020110803,643,20.48,24.73,4.42,77,left
2020110803,730,70.19,35.87,4.5,78,right
2020110803,822,32.68,14.91,4.2,75,left
2020110803,1691,104.39,47.04,4.23,60,right
2020110803,2214,101.95,43.9,4.82,82,right
2020110803,3216,27.62,30.39,3.19,65,left
2020110803,3482,19.14,7.84,3.86,70,left
2020110803,3575,68.08,46.92,3.95,74,right
2020110803,3850,12.21,16.68,3.97,70,left
2020110804,1458,46.0,-0.66,2.78,51,left
2020110804,3092,36.45,15.85,4.75,80,left
2020110804,4335,19.4,3.69,4.41,75,left
2020110805,149,41.58,0.02,4.07,73,left
2020110805,2054,98.15,8.37,4.63,80,right
2020110805,2138,38.55,19.44,5.43,88,left
2020110805,2972,30.3,38.24,4.81,80,left
2020110806,121,88.45,19.19,3.73,72,right
2020110806,359,79.67,16.87,3.08,67,right
2020110806,456,18.83,14.69,4.38,77,left
2020110806,745,24.51,38.76,4.68,81,left
2020110806,882,85.78,51.23,4.03,75,right
2020110806,965,35.91,29.39,4.25,77,left
2020110806,1071,36.46,7.24,3.86,72,left
2020110806,1278,100.63,49.63,4.47,77,right
2020110806,1699,100.58,53.34,4.47,72,right
2020110806,1822,55.85,8.34,3.41,65,left
2020110806,2194,9.25,39.94,4.37,77,left
2020110806,2318,86.6,40.07,3.77,71,right
2020110806,3667,37.73,42.48,3.44,68,left
2020110806,3840,9.65,45.86,3.66,69,left
2020110807,542,29.8,32.38,4.56,77,left
2020110807,762,94.55,20.06,4.69,80,right
2020110807,1702,81.61,13.36,4.82,80,right
2020110807,3315,96.04,48.06,4.23,76,right
2020110807,3702,98.02,12.13,4.73,81,right
2020110807,4107,94.07,29.86,4.44,78,right
2020110808,202,23.86,12.94,4.44,78,left
2020110808,286,69.73,17.94,4.3,77,right
2020110808,1162,19.48,5.7,4.7,80,left
2020110808,1246,65.83,24.35,4.27,76,right
2020110808,2183,23.19,27.92,4.24,77,left
2020110808,2859,28.2,9.96,4.78,82,left
2020110808,3287,40.83,6.62,4.68,80,left
2020110809,125,36.35,46.71,4.65,81,left
2020110809,2126,83.35,13.16,4.88,80,right
2020110809,2270,37.4,21.25,3.71,69,left
2020110809,2957,94.71,19.08,4.22,75,right
2020110810,272,93.47,43.28,3.62,71,right
2020110810,659,87.25,26.31,4.42,78,right
2020110810,775,80.83,34.75,4.64,82,right
2020110810,1270,18.61,10.26,4.66,81,left
2020110810,2406,90.4,28.99,4.22,75,right
2020110810,3645,87.09,27.22,3.79,72,right
2020110811,120,74.6,54.5,4.31,78,right
2020110811,482,83.72,41.74,4.54,79,right
2020110811,792,54.61,36.04,3.1,62,right
2020110811,1075,45.04,34.61,3.13,67,left
2020110811,2524,27.4,29.22,5.12,87,left
2020110900,894,23.6,26.91,4.61,81,left
2020110900,3700,84.31,53.5,4.79,76,right
2020111200,608,85.57,9.85,5.03,84,right
2020111200,2713,110.31,26.0,2.64,20,left
2020111200,3832,24.57,21.37,4.01,73,left
2020111500,132,36.33,14.27,4.15,73,left
2020111500,2441,18.24,30.97,3.87,71,left
2020111500,3864,86.42,24.85,4.98,82,right
2020111501,503,91.69,8.6,3.68,69,right
2020111501,604,52.85,41.2,3.1,63,left
2020111501,1125,70.44,23.42,4.09,73,right
2020111501,2075,110.74,29.74,4.95,82,right
2020111501,2228,30.45,26.72,4.52,82,left
2020111501,3019,30.77,45.55,4.16,74,left
2020111501,3248,99.09,11.14,4.26,76,right
2020111502,259,101.85,33.66,4.05,72,right
2020111502,882,18.59,34.6,4.29,76,left
2020111502,987,52.06,11.32,4.96,82,left
2020111502,1451,93.36,9.81,5.26,85,right
2020111502,2933,94.01,14.13,5.28,85,right
2020111502,3382,44.37,34.78,5.36,86,left
2020111503,122,30.22,6.18,3.9,71,left
2020111503,496,16.41,5.85,4.4,73,left
2020111503,629,90.57,15.11,3.46,69,right
2020111503,718,57.13,29.14,3.27,65,left
2020111503,818,92.9,13.35,4.45,83,right
2020111503,1159,38.3,0.27,4.36,77,left
2020111503,1246,98.24,14.29,3.64,69,right
2020111503,2249,30.97,39.5,3.64,70,left
2020111503,2855,12.43,7.49,3.93,74,left
2020111503,3723,102.62,14.23,3.7,69,right
2020111503,3845,58.15,0.96,4.2,73,left
2020111504,1140,24.76,8.11,4.0,71,left
2020111504,1250,92.29,35.14,4.78,80,right
2020111504,1572,18.73,10.4,4.55,78,left
2020111504,1878,103.29,37.61,4.49,79,right
2020111504,2011,58.5,9.39,4.48,77,left
2020111504,2946,92.55,3.79,4.81,81,right
2020111504,3065,25.97,19.39,4.88,72,left
2020111504,3226,21.08,29.08,4.0,72,left
2020111504,3373,70.36,20.09,4.16,74,right
2020111505,177,91.01,16.23,3.76,71,right
2020111505,558,90.17,33.73,4.58,78,right
2020111505,2627,37.89,31.67,4.16,74,left
2020111505,2739,94.53,10.39,4.92,82,right
2020111505,2936,33.98,24.55,4.12,76,left
2020111505,3361,39.32,23.57,4.45,78,left
2020111505,3545,110.84,27.66,4.53,73,right
2020111505,3629,36.37,9.6,4.44,78,left
2020111505,3741,21.17,25.21,5.16,84,left
2020111505,3874,64.74,14.32,4.0,72,right
2020111505,4416,49.57,5.51,3.75,70,left
2020111506,688,77.44,25.05,4.73,81,right
2020111506,2511,15.99,49.39,4.84,82,left
2020111506,3112,78.54,-0.99,3.2,54,left
2020111506,3649,100.04,38.76,4.53,78,right
2020111506,4074,98.78,40.59,4.85,81,right
2020111506,4183,58.96,12.41,4.06,74,left
2020111506,4318,32.4,41.87,3.35,67,left
2020111507,143,61.79,34.11,3.19,65,right
2020111507,625,29.81,13.54,4.8,82,left
2020111507,1014,102.54,25.14,4.47,78,right
2020111507,1107,49.25,26.82,4.23,73,left
2020111507,1253,80.61,53.47,4.11,70,right
2020111507,2643,86.64,-0.25,3.88,71,right
2020111507,3315,45.95,47.33,3.49,67,left
2020111507,3435,103.62,15.18,3.9,73,right
2020111509,1011,103.32,11.93,4.3,69,right
2020111509,1900,18.95,7.64,4.74,81,left
2020111509,2362,21.83,-0.43,4.12,74,left
2020111509,2890,21.04,28.58,4.99,82,left
2020111509,3071,86.29,27.96,4.28,76,right
2020111509,3350,22.08,50.04,3.52,70,left
2020111509,3810,14.76,8.66,4.39,75,left
2020111510,504,34.47,38.86,4.61,80,left
2020111510,591,64.75,35.45,4.74,79,right
2020111510,1093,17.58,13.46,4.83,82,left
2020111510,1224,86.76,21.06,4.06,74,right
2020111510,2135,30.99,26.21,4.58,76,left
2020111510,2375,36.83,2.07,4.13,75,left
2020111510,2742,28.66,41.75,5.0,83,left
2020111510,2823,71.44,44.83,4.74,77,right
2020111510,3399,37.93,17.36,3.94,71,left
2020111510,3500,89.19,8.08,4.7,80,right
2020111511,148,94.46,46.55,4.39,78,right
2020111511,429,16.7,40.36,3.99,74,left
2020111511,3015,97.35,48.46,4.34,78,right
2020111511,3403,91.1,46.44,4.15,77,right
2020111512,406,98.47,38.78,4.33,78,right
2020111512,923,36.22,25.57,3.75,72,left
2020111512,1581,90.98,31.82,4.22,78,right
2020111512,1767,43.84,32.75,4.59,81,left
2020111512,2109,76.86,23.43,4.07,75,right
2020111512,3054,66.31,26.83,3.47,70,right
2020111600,1133,15.29,7.67,4.27,74,left
2020111600,1341,108.76,40.97,4.6,78,right
2020111600,2041,28.68,17.98,3.85,72,left
2020111600,2275,88.38,31.98,4.24,76,right
2020111600,2381,52.3,22.38,3.98,74,left
2020111600,2522,94.46,45.83,4.53,79,right
2020111600,2902,49.41,2.88,4.28,77,left
2020111600,3296,21.44,16.52,4.12,76,left
2020111600,3500,85.72,31.83,3.69,70,right
2020111600,3861,108.18,28.85,3.76,69,right
2020111900,469,32.6,42.08,4.28,76,left
2020111900,554,79.39,28.62,3.15,65,right
2020111900,666,21.12,12.3,4.08,73,left
2020111900,803,75.88,47.2,4.2,73,right
2020111900,1695,98.95,39.12,4.31,78,right
2020111900,1802,47.67,21.42,3.3,65,left
2020111900,1909,97.21,34.4,4.21,75,right
2020112200,155,38.18,36.8,3.35,68,left
2020112200,1171,51.73,27.28,3.7,69,left
2020112200,2166,89.55,12.32,4.42,77,right
2020112200,3329,91.12,47.14,3.9,72,right
2020112200,4080,37.68,7.1,4.5,78,left
2020112201,268,109.51,7.6,4.65,78,right
2020112201,445,21.06,28.74,4.94,82,left
2020112201,1100,100.11,43.85,4.27,76,right
2020112201,1202,45.01,15.68,4.93,82,left
